Time,Spacecraft Clock,MAG ID,Br,Bt,Bn,Bmag,Average Bmag,Delta,Lambda,RMS Br,RMS Bt,RMS Bn,NPTS,DFLAG
1979-02-26T02:15:47.899,16167:08:001,1,   -0.054,    1.067,    0.527,    1.191,    1.192, 26.277, 92.877,   0.021,   0.012,   0.028, 5,"""        """
1979-02-26T02:16:35.899,16167:09:001,1,   -0.063,    1.076,    0.514,    1.194,    1.194, 25.473, 93.349,   0.015,   0.007,   0.021, 5,"""        """
1979-02-26T02:17:23.899,16167:10:001,1,   -0.063,    1.080,    0.495,    1.190,    1.190, 24.586, 93.326,   0.029,   0.009,   0.016, 5,"""        """
1979-02-26T02:18:11.899,16167:11:001,1,   -0.073,    1.096,    0.433,    1.181,    1.182, 21.528, 93.827,   0.020,   0.012,   0.030, 5,"""        """
1979-02-26T02:18:59.899,16167:12:001,1,   -0.129,    1.077,    0.512,    1.200,    1.200, 25.265, 96.828,   0.014,   0.007,   0.013, 5,"""        """
1979-02-26T02:19:47.899,16167:13:001,1,   -0.138,    1.097,    0.444,    1.192,    1.193, 21.851, 97.180,   0.035,   0.006,   0.035, 5,"""        """
1979-02-26T02:20:35.899,16167:14:001,1,   -0.156,    1.099,    0.440,    1.194,    1.195, 21.642, 98.065,   0.036,   0.012,   0.033, 5,"""        """
1979-02-26T02:21:23.899,16167:15:001,1,   -0.129,    1.107,    0.435,    1.197,    1.201, 21.335, 96.638,   0.081,   0.015,   0.051, 5,"""        """
1979-02-26T02:22:11.899,16167:16:001,1,   -0.237,    1.114,    0.405,    1.208,    1.209, 19.560,102.003,   0.023,   0.011,   0.011, 5,"""        """
1979-02-26T02:22:59.899,16167:17:001,1,   -0.107,    1.146,    0.395,    1.216,    1.217, 18.927, 95.346,   0.020,   0.010,   0.031, 5,"""        """
1979-02-26T02:23:47.899,16167:18:001,1,   -0.184,    1.151,    0.466,    1.255,    1.257, 21.802, 99.085,   0.048,   0.008,   0.040, 5,"""        """
1979-02-26T02:24:35.899,16167:19:001,1,   -0.121,    1.184,    0.374,    1.248,    1.249, 17.449, 95.856,   0.056,   0.013,   0.025, 5,"""        """
1979-02-26T02:25:23.899,16167:20:001,1,   -0.153,    1.174,    0.403,    1.250,    1.254, 18.790, 97.439,   0.071,   0.023,   0.065, 5,"""        """
1979-02-26T02:26:11.899,16167:21:001,1,   -0.126,    1.183,    0.425,    1.264,    1.265, 19.662, 96.086,   0.028,   0.017,   0.036, 5,"""        """
1979-02-26T02:26:59.899,16167:22:001,1,   -0.104,    1.196,    0.348,    1.250,    1.253, 16.157, 94.957,   0.051,   0.046,   0.065, 5,"""        """
1979-02-26T02:27:47.899,16167:23:001,1,   -0.139,    1.167,    0.364,    1.230,    1.235, 17.197, 96.769,   0.057,   0.031,   0.076, 5,"""        """
1979-02-26T02:28:35.899,16167:24:001,1,   -0.157,    1.157,    0.412,    1.238,    1.239, 19.449, 97.754,   0.016,   0.023,   0.033, 5,"""        """
1979-02-26T02:29:23.899,16167:25:001,1,   -0.207,    1.112,    0.436,    1.213,    1.213, 21.068,100.520,   0.010,   0.004,   0.014, 5,"""        """
1979-02-26T02:30:11.899,16167:26:001,1,   -0.223,    1.137,    0.396,    1.225,    1.225, 18.846,101.105,   0.007,   0.022,   0.020, 5,"""        """
1979-02-26T02:30:59.899,16167:27:001,1,   -0.208,    1.133,    0.359,    1.207,    1.208, 17.320,100.414,   0.019,   0.012,   0.029, 5,"""        """
1979-02-26T02:31:47.899,16167:28:001,1,   -0.228,    1.136,    0.345,    1.209,    1.209, 16.587,101.364,   0.005,   0.014,   0.022, 5,"""        """
1979-02-26T02:32:35.899,16167:29:001,1,   -0.234,    1.082,    0.402,    1.178,    1.179, 19.937,102.223,   0.016,   0.008,   0.034, 5,"""        """
1979-02-26T02:33:23.899,16167:30:001,1,   -0.211,    1.098,    0.304,    1.158,    1.160, 15.230,100.904,   0.032,   0.011,   0.039, 5,"""        """
1979-02-26T02:34:11.899,16167:31:001,1,   -0.184,    1.094,    0.331,    1.158,    1.158, 16.622, 99.540,   0.022,   0.010,   0.015, 5,"""        """
1979-02-26T02:34:59.899,16167:32:001,1,   -0.264,    1.024,    0.579,    1.206,    1.206, 28.712,104.474,   0.020,   0.008,   0.023, 5,"""        """
1979-02-26T02:35:47.899,16167:33:001,1,   -0.259,    1.034,    0.594,    1.220,    1.221, 29.107,104.053,   0.011,   0.021,   0.037, 5,"""        """
1979-02-26T02:36:35.899,16167:34:001,1,   -0.245,    1.040,    0.592,    1.221,    1.221, 28.984,103.245,   0.013,   0.004,   0.015, 5,"""        """
1979-02-26T02:37:23.899,16167:35:001,1,   -0.254,    1.037,    0.606,    1.227,    1.228, 29.575,103.777,   0.023,   0.006,   0.026, 5,"""        """
1979-02-26T02:38:11.899,16167:36:001,1,   -0.244,    1.051,    0.597,    1.233,    1.234, 28.940,103.060,   0.019,   0.018,   0.039, 5,"""        """
1979-02-26T02:38:59.899,16167:37:001,1,   -0.286,    1.054,    0.555,    1.225,    1.226, 26.935,105.152,   0.021,   0.004,   0.022, 5,"""        """
1979-02-26T02:39:47.899,16167:38:001,1,   -0.277,    1.048,    0.563,    1.222,    1.222, 27.429,104.776,   0.016,   0.004,   0.017, 5,"""        """
1979-02-26T02:40:35.899,16167:39:001,1,   -0.340,    1.032,    0.559,    1.222,    1.222, 27.209,108.215,   0.008,   0.006,   0.014, 5,"""        """
1979-02-26T02:41:23.899,16167:40:001,1,   -0.252,    1.052,    0.594,    1.234,    1.234, 28.784,103.487,   0.018,   0.007,   0.033, 4,"""T       """
1979-02-26T02:42:11.899,16167:41:001,1,   -0.280,    1.037,    0.622,    1.241,    1.241, 30.050,105.108,   0.006,   0.006,   0.021, 5,"""        """
1979-02-26T02:42:59.899,16167:42:001,1,   -0.256,    1.043,    0.592,    1.227,    1.227, 28.875,103.791,   0.021,   0.005,   0.013, 5,"""        """
1979-02-26T02:43:47.899,16167:43:001,1,   -0.359,    1.041,    0.459,    1.193,    1.195, 22.647,109.023,   0.050,   0.010,   0.053, 5,"""        """
1979-02-26T02:44:35.899,16167:44:001,1,   -0.434,    1.017,    0.407,    1.178,    1.179, 20.235,113.131,   0.030,   0.017,   0.025, 5,"""        """
1979-02-26T02:45:23.899,16167:45:001,1,   -0.320,    1.015,    0.450,    1.155,    1.156, 22.918,107.522,   0.041,   0.013,   0.025, 5,"""        """
1979-02-26T02:46:11.899,16167:46:001,1,   -0.282,    1.021,    0.497,    1.170,    1.170, 25.141,105.449,   0.030,   0.016,   0.009, 5,"""        """
1979-02-26T02:46:59.899,16167:47:001,1,   -0.299,    1.014,    0.517,    1.177,    1.177, 26.048,106.455,   0.004,   0.002,   0.012, 5,"""        """
1979-02-26T02:47:47.899,16167:48:001,1,   -0.274,    1.042,    0.491,    1.184,    1.184, 24.513,104.751,   0.021,   0.018,   0.017, 5,"""        """
1979-02-26T02:48:35.899,16167:49:001,1,   -0.257,    1.054,    0.508,    1.198,    1.199, 25.099,103.727,   0.027,   0.010,   0.038, 5,"""        """
1979-02-26T02:49:23.899,16167:50:001,1,   -0.212,    1.083,    0.480,    1.204,    1.209, 23.518,101.090,   0.026,   0.025,   0.101, 5,"""        """
1979-02-26T02:50:11.899,16167:51:001,1,   -0.189,    1.089,    0.449,    1.193,    1.195, 22.103, 99.835,   0.015,   0.006,   0.063, 5,"""        """
1979-02-26T02:50:59.899,16167:52:001,1,   -0.269,    1.055,    0.611,    1.249,    1.250, 29.312,104.327,   0.028,   0.021,   0.035, 5,"""        """
1979-02-26T02:51:47.899,16167:53:001,1,   -0.204,    1.111,    0.498,    1.235,    1.235, 23.776,100.420,   0.033,   0.010,   0.018, 5,"""        """
1979-02-26T02:52:35.899,16167:54:001,1,   -0.190,    1.110,    0.494,    1.230,    1.230, 23.694, 99.730,   0.022,   0.009,   0.020, 5,"""        """
1979-02-26T02:53:23.899,16167:55:001,1,   -0.245,    1.078,    0.621,    1.267,    1.268, 29.330,102.793,   0.019,   0.006,   0.024, 5,"""        """
1979-02-26T02:54:11.899,16167:56:001,1,   -0.288,    1.085,    0.527,    1.241,    1.249, 25.157,104.881,   0.077,   0.030,   0.123, 5,"""        """
1979-02-26T02:54:59.899,16167:57:001,1,   -0.364,    1.034,    0.587,    1.243,    1.244, 28.158,109.390,   0.036,   0.023,   0.030, 5,"""        """
1979-02-26T02:55:47.899,16167:58:001,1,   -0.452,    0.984,    0.655,    1.266,    1.267, 31.168,114.641,   0.030,   0.024,   0.034, 5,"""        """
1979-02-26T02:56:35.899,16167:59:001,1,   -0.430,    1.024,    0.529,    1.231,    1.231, 25.479,112.785,   0.014,   0.011,   0.032, 5,"""        """
1979-02-26T02:57:23.899,16168:00:001,1,   -0.417,    1.001,    0.550,    1.216,    1.216, 26.914,112.621,   0.020,   0.008,   0.009, 5,"""        """
1979-02-26T02:58:11.899,16168:01:001,1,   -0.420,    0.998,    0.516,    1.199,    1.200, 25.499,112.829,   0.016,   0.010,   0.016, 5,"""        """
1979-02-26T02:58:59.899,16168:02:001,1,   -0.421,    0.983,    0.562,    1.208,    1.208, 27.716,113.179,   0.017,   0.008,   0.012, 5,"""        """
1979-02-26T03:01:23.899,16168:05:001,1,   -0.448,    0.986,    0.592,    1.234,    1.234, 28.648,114.428,   0.016,   0.014,   0.012, 2,"""T       """
1979-02-26T03:02:11.899,16168:06:001,1,   -0.378,    0.973,    0.673,    1.242,    1.243, 32.812,111.216,   0.046,   0.011,   0.036, 5,"""        """
1979-02-26T03:02:59.899,16168:07:001,1,   -0.369,    0.958,    0.721,    1.254,    1.256, 35.096,111.066,   0.043,   0.013,   0.044, 5,"""        """
1979-02-26T03:03:47.899,16168:08:001,1,   -0.263,    0.994,    0.741,    1.268,    1.269, 35.782,104.843,   0.031,   0.014,   0.035, 5,"""        """
1979-02-26T03:04:35.900,16168:09:001,1,   -0.235,    0.995,    0.772,    1.281,    1.282, 37.075,103.267,   0.038,   0.009,   0.030, 5,"""        """
1979-02-26T03:05:23.900,16168:10:001,1,   -0.270,    1.007,    0.750,    1.284,    1.285, 35.733,105.033,   0.047,   0.009,   0.012, 5,"""        """
1979-02-26T03:06:11.900,16168:11:001,1,   -0.386,    0.975,    0.778,    1.305,    1.306, 36.579,111.592,   0.028,   0.016,   0.013, 5,"""        """
1979-02-26T03:06:59.900,16168:12:001,1,   -0.349,    0.990,    0.771,    1.303,    1.303, 36.292,109.387,   0.024,   0.007,   0.025, 5,"""        """
1979-02-26T03:07:47.900,16168:13:001,1,   -0.274,    0.981,    0.821,    1.308,    1.308, 38.883,105.606,   0.025,   0.009,   0.011, 5,"""        """
1979-02-26T03:08:35.900,16168:14:001,1,   -0.321,    0.958,    0.849,    1.320,    1.320, 40.052,108.534,   0.014,   0.014,   0.014, 5,"""        """
1979-02-26T03:09:23.900,16168:15:001,1,   -0.328,    0.949,    0.838,    1.308,    1.308, 39.833,109.084,   0.009,   0.014,   0.012, 5,"""        """
1979-02-26T03:10:11.901,16168:16:001,1,   -0.306,    0.953,    0.816,    1.291,    1.292, 39.204,107.830,   0.009,   0.015,   0.034, 5,"""        """
1979-02-26T03:10:59.900,16168:17:001,1,   -0.281,    0.948,    0.802,    1.273,    1.273, 39.027,106.499,   0.008,   0.014,   0.013, 5,"""        """
1979-02-26T03:11:47.900,16168:18:001,1,   -0.292,    0.927,    0.828,    1.276,    1.276, 40.439,107.468,   0.008,   0.006,   0.013, 5,"""        """
1979-02-26T03:12:35.900,16168:19:001,1,   -0.310,    0.921,    0.836,    1.282,    1.282, 40.678,108.622,   0.014,   0.003,   0.010, 5,"""        """
1979-02-26T03:13:23.900,16168:20:001,1,   -0.334,    0.921,    0.834,    1.287,    1.287, 40.433,109.937,   0.009,   0.008,   0.011, 5,"""        """
1979-02-26T03:14:11.900,16168:21:001,1,   -0.301,    0.929,    0.850,    1.294,    1.295, 41.041,107.965,   0.024,   0.005,   0.016, 5,"""        """
1979-02-26T03:14:59.900,16168:22:001,1,   -0.280,    0.925,    0.875,    1.304,    1.305, 42.139,106.850,   0.020,   0.023,   0.032, 5,"""        """
1979-02-26T03:15:47.900,16168:23:001,1,   -0.352,    1.005,    0.650,    1.247,    1.267, 31.386,109.323,   0.064,   0.035,   0.217, 5,"""        """
1979-02-26T03:16:35.900,16168:24:001,1,   -0.392,    1.061,    0.466,    1.223,    1.233, 22.382,110.264,   0.028,   0.044,   0.147, 5,"""        """
1979-02-26T03:17:23.900,16168:25:001,1,   -0.424,    1.012,    0.633,    1.267,    1.268, 29.974,112.706,   0.019,   0.022,   0.049, 5,"""        """
1979-02-26T03:18:11.900,16168:26:001,1,   -0.353,    1.053,    0.495,    1.216,    1.224, 24.049,108.550,   0.027,   0.038,   0.137, 5,"""        """
1979-02-26T03:18:59.900,16168:27:001,1,   -0.427,    1.011,    0.618,    1.260,    1.261, 29.397,112.879,   0.023,   0.030,   0.051, 5,"""        """
1979-02-26T03:19:47.900,16168:28:001,1,   -0.381,    1.063,    0.480,    1.227,    1.228, 23.028,109.700,   0.010,   0.011,   0.056, 5,"""        """
1979-02-26T03:20:35.900,16168:29:001,1,   -0.403,    1.060,    0.421,    1.210,    1.210, 20.349,110.816,   0.013,   0.012,   0.026, 5,"""        """
1979-02-26T03:21:23.900,16168:30:001,1,   -0.378,    1.082,    0.395,    1.213,    1.213, 19.017,109.236,   0.017,   0.017,   0.008, 5,"""        """
1979-02-26T03:22:11.900,16168:31:001,1,   -0.355,    1.104,    0.394,    1.225,    1.225, 18.737,107.819,   0.010,   0.006,   0.020, 5,"""        """
1979-02-26T03:22:59.900,16168:32:001,1,   -0.387,    1.104,    0.322,    1.213,    1.214, 15.385,109.299,   0.046,   0.013,   0.032, 5,"""        """
1979-02-26T03:23:47.900,16168:33:001,1,   -0.468,    1.129,    0.267,    1.251,    1.251, 12.318,112.520,   0.016,   0.013,   0.019, 5,"""        """
1979-02-26T03:24:35.900,16168:34:001,1,   -0.361,    1.125,    0.332,    1.228,    1.233, 15.687,107.762,   0.076,   0.006,   0.081, 5,"""        """
1979-02-26T03:25:23.900,16168:35:001,1,   -0.326,    1.121,    0.311,    1.209,    1.210, 14.931,106.223,   0.015,   0.007,   0.046, 5,"""        """
1979-02-26T03:26:11.900,16168:36:001,1,   -0.295,    1.191,    0.158,    1.237,    1.242,  7.330,103.895,   0.029,   0.022,   0.107, 5,"""        """
1979-02-26T03:26:59.900,16168:37:001,1,   -0.311,    1.204,    0.284,    1.275,    1.276, 12.858,104.508,   0.010,   0.009,   0.044, 5,"""        """
1979-02-26T03:27:47.900,16168:38:001,1,   -0.281,    1.218,    0.243,    1.273,    1.274, 10.988,103.003,   0.035,   0.011,   0.022, 5,"""        """
1979-02-26T03:28:35.900,16168:39:001,1,   -0.266,    1.235,    0.171,    1.274,    1.275,  7.720,102.143,   0.014,   0.007,   0.033, 5,"""        """
1979-02-26T03:29:23.900,16168:40:001,1,   -0.291,    1.230,    0.181,    1.277,    1.278,  8.135,103.289,   0.015,   0.007,   0.031, 5,"""        """
1979-02-26T03:30:11.900,16168:41:001,1,   -0.288,    1.216,    0.136,    1.257,    1.257,  6.197,103.315,   0.009,   0.006,   0.019, 5,""" O      """
1979-02-26T03:30:59.900,16168:42:001,1,   -0.281,    1.224,    0.126,    1.262,    1.262,  5.731,102.920,   0.007,   0.004,   0.011, 5,"""        """
1979-02-26T03:31:47.900,16168:43:001,1,   -0.259,    1.232,    0.104,    1.263,    1.264,  4.740,101.857,   0.014,   0.003,   0.025, 5,"""        """
1979-02-26T03:32:35.900,16168:44:001,1,   -0.273,    1.223,    0.112,    1.258,    1.258,  5.128,102.582,   0.001,   0.002,   0.009, 5,"""        """
1979-02-26T03:33:23.900,16168:45:001,1,   -0.283,    1.204,    0.098,    1.241,    1.241,  4.520,103.214,   0.010,   0.007,   0.016, 5,"""        """
1979-02-26T03:34:11.900,16168:46:001,1,   -0.258,    1.190,    0.077,    1.220,    1.220,  3.610,102.217,   0.008,   0.011,   0.023, 5,"""        """
1979-02-26T03:34:59.900,16168:47:001,1,   -0.298,    1.171,    0.059,    1.210,    1.210,  2.801,104.287,   0.012,   0.001,   0.021, 5,"""        """
1979-02-26T03:35:47.900,16168:48:001,1,   -0.271,    1.176,    0.039,    1.208,    1.208,  1.841,102.970,   0.005,   0.002,   0.023, 5,"""        """
1979-02-26T03:36:35.900,16168:49:001,1,   -0.252,    1.167,    0.047,    1.194,    1.195,  2.242,102.168,   0.009,   0.007,   0.039, 5,"""        """
1979-02-26T03:37:23.900,16168:50:001,1,   -0.231,    1.162,    0.081,    1.188,    1.188,  3.895,101.235,   0.005,   0.007,   0.010, 5,"""        """
1979-02-26T03:38:11.900,16168:51:001,1,   -0.217,    1.171,    0.077,    1.193,    1.194,  3.721,100.511,   0.012,   0.006,   0.049, 5,"""        """
1979-02-26T03:38:59.900,16168:52:001,1,   -0.200,    1.169,    0.049,    1.187,    1.188,  2.345, 99.716,   0.014,   0.007,   0.042, 5,"""        """
1979-02-26T03:39:47.900,16168:53:001,1,   -0.160,    1.188,    0.060,    1.201,    1.201,  2.875, 97.686,   0.019,   0.004,   0.021, 5,"""        """
1979-02-26T03:40:35.900,16168:54:001,1,   -0.129,    1.200,    0.079,    1.210,    1.210,  3.768, 96.157,   0.004,   0.006,   0.014, 5,"""        """
1979-02-26T03:41:23.900,16168:55:001,1,   -0.121,    1.201,    0.103,    1.212,    1.212,  4.871, 95.747,   0.016,   0.009,   0.005, 5,"""        """
1979-02-26T03:42:11.900,16168:56:001,1,   -0.136,    1.196,    0.108,    1.208,    1.208,  5.126, 96.467,   0.008,   0.007,   0.005, 5,"""        """
1979-02-26T03:42:59.900,16168:57:001,1,   -0.158,    1.200,    0.098,    1.214,    1.214,  4.617, 97.489,   0.009,   0.007,   0.012, 5,"""        """
1979-02-26T03:43:47.900,16168:58:001,1,   -0.148,    1.186,    0.064,    1.197,    1.197,  3.060, 97.110,   0.008,   0.005,   0.014, 5,"""        """
1979-02-26T03:44:35.900,16168:59:001,1,   -0.122,    1.190,    0.058,    1.198,    1.198,  2.770, 95.864,   0.026,   0.012,   0.011, 5,"""        """
1979-02-26T03:45:23.900,16169:00:001,1,   -0.160,    1.169,    0.059,    1.181,    1.181,  2.867, 97.812,   0.008,   0.008,   0.016, 5,"""        """
1979-02-26T03:46:11.900,16169:01:001,1,   -0.179,    1.157,    0.034,    1.171,    1.171,  1.688, 98.777,   0.013,   0.005,   0.015, 5,"""        """
1979-02-26T03:46:59.900,16169:02:001,1,   -0.217,    1.151,    0.005,    1.171,    1.171,  0.226,100.666,   0.005,   0.009,   0.007, 5,"""        """
1979-02-26T03:47:47.900,16169:03:001,1,   -0.136,    1.151,   -0.000,    1.159,    1.159, -0.004, 96.716,   0.007,   0.003,   0.015, 5,"""        """
1979-02-26T03:48:35.900,16169:04:001,1,   -0.133,    1.144,   -0.027,    1.152,    1.152, -1.320, 96.609,   0.005,   0.002,   0.012, 5,"""        """
1979-02-26T03:49:23.900,16169:05:001,1,   -0.121,    1.148,   -0.012,    1.154,    1.154, -0.608, 96.025,   0.009,   0.007,   0.004, 5,"""        """
1979-02-26T03:50:11.900,16169:06:001,1,   -0.135,    1.147,   -0.029,    1.155,    1.156, -1.453, 96.705,   0.026,   0.007,   0.015, 5,"""        """
1979-02-26T03:50:59.900,16169:07:001,1,   -0.365,    1.080,    0.168,    1.152,    1.180,  8.381,108.660,   0.180,   0.051,   0.181, 5,"""        """
1979-02-26T03:51:47.900,16169:08:001,1,   -0.457,    1.075,    0.234,    1.192,    1.193, 11.300,113.045,   0.025,   0.009,   0.038, 5,"""        """
1979-02-26T03:52:35.900,16169:09:001,1,   -0.457,    1.077,    0.262,    1.199,    1.199, 12.601,113.018,   0.028,   0.015,   0.027, 5,"""        """
1979-02-26T03:53:23.900,16169:10:001,1,   -0.362,    1.126,    0.176,    1.196,    1.198,  8.441,107.803,   0.055,   0.016,   0.036, 5,"""        """
1979-02-26T03:54:11.900,16169:11:001,1,   -0.415,    1.114,    0.193,    1.204,    1.205,  9.218,110.415,   0.025,   0.011,   0.050, 5,"""        """
1979-02-26T03:54:59.900,16169:12:001,1,   -0.411,    1.127,    0.109,    1.205,    1.206,  5.178,110.023,   0.013,   0.026,   0.055, 5,"""        """
1979-02-26T03:55:47.900,16169:13:001,1,   -0.424,    1.115,    0.096,    1.196,    1.197,  4.622,110.805,   0.019,   0.009,   0.022, 5,"""        """
1979-02-26T03:56:35.900,16169:14:001,1,   -0.407,    1.122,    0.093,    1.197,    1.197,  4.466,109.944,   0.020,   0.005,   0.021, 5,"""        """
1979-02-26T03:57:23.900,16169:15:001,1,   -0.455,    1.100,    0.078,    1.193,    1.196,  3.747,112.476,   0.055,   0.028,   0.047, 5,"""        """
1979-02-26T03:58:11.900,16169:16:001,1,   -0.387,    1.165,    0.194,    1.243,    1.244,  8.985,108.373,   0.026,   0.010,   0.010, 5,"""        """
1979-02-26T03:58:59.900,16169:17:001,1,   -0.334,    1.170,    0.233,    1.239,    1.239, 10.852,105.935,   0.012,   0.007,   0.021, 5,"""        """
1979-02-26T03:59:47.900,16169:18:001,1,   -0.334,    1.169,    0.246,    1.241,    1.241, 11.443,105.963,   0.010,   0.006,   0.003, 5,"""        """
1979-02-26T04:00:35.900,16169:19:001,1,   -0.376,    1.141,    0.267,    1.231,    1.231, 12.549,108.228,   0.013,   0.008,   0.024, 5,"""        """
1979-02-26T04:01:23.900,16169:20:001,1,   -0.297,    1.149,    0.233,    1.209,    1.210, 11.129,104.475,   0.010,   0.002,   0.019, 5,"""        """
